# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
29.20,1.00,0.00,-52.30,-44.00,-9.00,4.50,9.70,4.90,30.10,78.40,67.18
29.27,1.00,3.00,-48.30,-42.90,-4.60,6.20,9.40,6.10,30.00,78.70,68.76
29.35,1.00,3.00,-50.80,-37.80,3.60,5.30,9.60,6.40,30.00,78.70,68.76
29.35,1.00,3.00,-53.80,-41.30,0.00,6.40,9.80,5.80,31.80,78.30,69.71
29.57,1.00,3.00,-58.60,-37.10,6.10,11.30,8.90,7.20,30.40,78.90,70.17
29.63,1.00,0.00,-56.80,-35.90,7.20,7.40,8.80,6.20,38.40,76.00,68.21
29.70,1.00,0.00,-52.90,-39.60,0.40,5.70,9.70,6.10,32.30,78.30,74.28
29.76,1.00,0.00,-51.30,-41.30,-1.00,6.10,9.60,5.60,35.60,77.60,72.92
29.82,1.00,0.00,-52.20,-40.40,-3.70,6.60,9.30,5.80,33.60,78.90,73.73
29.89,1.00,0.00,-54.70,-43.80,-3.70,8.20,9.20,5.90,34.20,78.60,74.07
29.95,1.00,0.00,-53.20,-39.60,2.70,9.00,9.20,6.00,34.00,78.20,73.00
30.01,1.00,0.00,-51.70,-41.90,1.50,5.80,9.70,5.20,34.00,77.80,80.42
30.07,1.00,0.00,-51.70,-41.90,1.50,6.50,9.90,5.10,34.80,78.30,62.84
30.14,1.00,0.00,-51.40,-39.60,1.50,7.10,9.20,6.30,35.20,78.30,66.85
30.20,1.00,3.00,-50.70,-37.70,2.70,6.60,9.20,6.40,35.80,78.40,71.50
30.27,1.00,0.00,-46.60,-40.40,0.10,5.40,9.80,5.90,36.40,78.60,78.96
30.33,1.00,0.00,-48.40,-38.00,5.20,5.70,9.60,5.70,36.50,78.50,74.84
30.39,1.00,0.00,-49.00,-39.00,2.50,6.90,9.50,6.10,36.50,78.40,77.63
30.45,1.00,0.00,-51.40,-37.20,2.70,7.60,9.00,6.30,36.80,78.60,75.45
30.52,1.00,3.00,-51.60,-37.80,6.10,7.10,8.90,6.40,37.40,78.60,71.78
30.58,1.00,0.00,-54.60,-41.30,0.30,9.90,8.90,5.60,38.10,78.40,72.14
30.64,1.00,0.00,-55.90,-42.60,-0.10,9.80,8.60,5.70,38.70,78.20,72.49
30.71,1.00,0.00,-56.50,-43.10,-0.10,6.10,9.20,5.50,23.10,83.90,64.36
30.77,1.00,0.00,-56.50,-43.10,-0.10,6.30,9.20,5.80,39.80,78.20,66.87
30.83,1.00,3.00,-55.30,-38.60,6.40,9.60,8.40,5.90,40.50,78.20,65.25
30.90,1.00,0.00,-51.00,-39.60,5.50,7.40,9.50,5.70,41.00,78.20,62.28
30.96,1.00,0.00,-51.00,-39.60,5.50,6.50,9.40,5.90,41.60,78.20,61.77
31.02,1.00,0.00,-50.80,-35.10,7.60,6.30,8.80,5.70,42.10,78.40,67.71
31.08,1.00,0.00,-46.50,-36.30,6.10,5.70,9.60,6.00,42.50,78.50,73.50
31.15,1.00,0.00,-45.30,-37.50,3.90,5.20,11.10,5.80,43.50,78.70,65.47
31.21,1.00,0.00,-46.90,-37.20,7.30,6.00,10.40,5.40,43.60,78.70,62.10
31.27,1.00,0.00,-46.90,-37.20,7.30,7.10,10.50,5.60,43.80,78.90,68.19
31.34,1.00,4.00,-45.00,-37.50,3.60,4.50,28.00,4.80,44.10,78.90,72.47
31.40,1.00,0.00,-41.40,-40.70,1.20,4.00,30.30,5.40,44.60,78.80,73.69
31.46,1.00,0.00,-42.90,-39.90,-4.20,3.90,120.00,5.50,45.20,78.80,73.82
31.53,1.00,0.00,-42.90,-39.90,-4.20,4.50,120.00,5.00,45.80,78.30,71.81
31.59,1.00,0.00,-51.60,-39.30,4.60,6.40,23.80,5.40,46.30,78.60,68.03
31.65,1.00,0.00,-55.30,-43.20,0.60,6.20,35.00,4.90,46.80,78.70,66.00
31.72,1.00,0.00,-53.20,-39.90,4.20,7.00,24.40,5.50,47.50,79.00,72.67
31.78,1.00,3.00,-52.90,-42.30,1.50,5.70,120.00,6.00,48.00,78.50,74.07
31.84,1.00,0.00,-52.90,-42.30,1.50,4.70,120.00,5.50,39.80,81.60,74.14
31.90,1.00,3.00,-52.80,-45.90,-2.10,4.70,120.00,5.20,49.30,79.00,76.85
31.97,1.00,0.00,-52.80,-45.90,-2.10,6.30,23.30,5.60,49.50,78.70,74.18
32.03,1.00,3.00,-53.70,-35.70,10.60,8.40,26.60,6.70,49.90,78.50,69.90
32.09,1.00,3.00,-57.60,-35.60,10.20,8.10,31.00,5.80,50.40,78.20,64.67
32.15,1.00,0.00,-58.00,-39.90,8.10,8.70,120.00,5.90,50.50,78.30,64.57
32.22,1.00,3.00,-58.00,-39.90,8.10,7.70,29.40,6.00,50.80,78.20,66.89
32.28,1.00,3.00,-54.90,-34.80,11.20,5.20,25.60,6.70,51.50,78.50,70.67
32.34,1.00,3.00,-54.90,-34.80,11.20,5.30,24.30,6.20,52.30,78.70,72.44
32.40,1.00,3.00,-56.10,-36.80,9.40,6.70,26.10,6.10,53.20,78.70,69.48
32.47,1.00,3.00,-58.00,-36.50,9.60,8.00,31.40,6.30,53.60,78.60,63.85
32.53,1.00,3.00,-51.30,-39.00,9.00,120.00,26.40,5.90,54.30,78.80,64.65
32.59,1.00,0.00,-51.30,-39.00,9.00,120.00,30.10,6.70,54.80,78.90,63.09
32.66,1.00,0.00,-44.30,-41.30,3.90,40.40,17.80,5.90,55.00,78.80,60.52
32.72,1.00,3.00,-44.30,-41.30,3.90,91.30,120.00,5.30,55.60,78.70,56.99
32.78,1.00,0.00,-45.30,-40.20,3.10,120.00,15.60,5.70,53.00,80.50,55.27
32.84,1.00,0.00,-42.80,-38.60,6.40,120.00,14.40,5.30,56.90,79.10,50.45
32.90,1.00,3.00,-45.00,-40.50,5.10,120.00,13.00,5.20,57.50,79.40,48.09
32.97,1.00,3.00,-40.20,-37.10,7.20,120.00,10.50,5.40,57.60,79.60,51.72
33.03,1.00,0.00,-39.90,-38.00,7.80,73.20,8.20,6.60,57.90,79.50,55.53
33.09,1.00,0.00,-40.20,-33.60,12.00,120.00,7.00,7.70,58.70,79.50,54.59
33.16,1.00,0.00,-39.60,-33.80,13.60,120.00,7.40,8.30,59.30,79.30,53.42
33.22,1.00,3.00,-42.80,-32.10,13.00,120.00,6.40,8.60,59.50,79.50,53.17
33.28,1.00,0.00,-42.80,-32.10,13.00,13.30,6.20,10.30,51.50,83.00,48.01
33.34,1.00,0.00,-45.40,-25.70,19.00,120.00,6.80,120.00,64.50,78.00,53.65
33.41,1.00,3.00,-45.90,-28.10,22.00,120.00,6.80,18.80,60.60,80.20,56.59
33.47,1.00,3.00,-47.70,-25.70,22.00,120.00,6.90,6.90,61.50,80.60,57.43
33.53,1.00,3.00,-47.50,-26.00,22.10,120.00,7.40,120.00,55.60,83.30,50.27
33.59,1.00,3.00,-48.10,-27.70,23.00,120.00,7.70,120.00,57.00,82.90,44.63
33.66,1.00,3.00,-48.10,-27.70,23.00,120.00,9.30,120.00,57.20,83.40,42.11
33.72,1.00,0.00,-44.60,-24.50,25.10,120.00,20.60,120.00,57.80,83.40,38.07
33.78,1.00,3.00,-44.60,-24.50,25.10,120.00,22.10,120.00,59.00,83.30,34.51
33.85,1.00,3.00,-46.80,-22.60,25.40,120.00,26.60,120.00,59.20,83.80,31.95
33.97,1.00,5.00,-42.00,-23.60,25.90,120.00,32.40,120.00,64.60,82.10,-3.07
34.03,1.00,3.00,-42.80,-22.60,24.70,120.00,39.50,9.90,63.80,82.70,29.01
34.10,1.00,3.00,-41.60,-25.60,23.30,120.00,44.60,16.90,63.90,83.10,22.34
34.16,1.00,3.00,-42.90,-25.40,24.50,120.00,120.00,120.00,64.00,83.50,19.96
34.22,1.00,3.00,-38.10,-19.60,24.20,120.00,120.00,120.00,64.20,83.80,20.17
34.28,1.00,3.00,-36.30,-20.80,24.80,120.00,120.00,21.20,64.40,84.10,16.77
34.35,1.00,3.00,-36.00,-20.90,25.90,120.00,120.00,20.60,64.90,84.60,18.72
34.41,1.00,3.00,-36.00,-21.40,22.90,120.00,120.00,19.70,64.90,85.00,22.73
34.47,1.00,3.00,-32.90,-15.40,27.10,84.40,120.00,22.60,64.90,85.40,18.36
34.53,1.00,3.00,-32.90,-15.40,27.10,120.00,120.00,120.00,65.10,86.10,17.10
34.59,1.00,3.00,-36.80,-9.90,30.20,120.00,120.00,120.00,65.40,86.60,15.55
34.66,1.00,3.00,-36.60,-9.70,31.10,120.00,120.00,120.00,65.70,86.80,13.47
34.73,1.00,3.00,-36.60,-9.70,31.10,120.00,120.00,120.00,66.00,87.40,12.94
34.80,1.00,2.00,-34.70,-12.30,30.90,120.00,120.00,18.70,66.00,88.10,11.94
34.86,1.00,3.00,-35.40,-11.80,31.70,120.00,120.00,120.00,66.10,88.60,10.35
34.92,1.00,3.00,-37.80,-9.30,32.10,120.00,120.00,25.20,66.40,89.40,8.73
34.98,1.00,3.00,-35.70,-8.40,32.00,120.00,120.00,120.00,66.30,90.30,5.11
35.05,1.00,3.00,-36.50,-9.60,31.70,120.00,120.00,120.00,66.70,90.80,7.76
35.11,1.00,3.00,-38.10,-10.00,33.60,120.00,120.00,20.50,66.60,91.40,7.55
35.17,1.00,0.00,-38.10,-10.00,33.60,65.50,120.00,21.70,66.50,91.70,8.33
35.24,1.00,0.00,-38.10,-11.20,31.40,33.50,120.00,16.00,66.50,92.20,8.16
35.30,1.00,0.00,-37.20,-11.80,35.30,36.60,120.00,18.80,66.30,92.90,9.55
35.37,1.00,0.00,-38.90,-12.00,35.40,36.00,120.00,17.70,66.30,93.50,10.23
35.37,1.00,0.00,-38.90,-12.00,35.40,36.80,120.00,15.80,66.60,93.80,13.00
35.49,1.00,0.00,-36.30,-17.80,32.10,34.90,120.00,15.40,66.60,94.00,19.96
35.56,1.00,0.00,-38.90,-18.50,32.10,38.00,120.00,17.30,66.80,94.00,22.25
35.62,1.00,0.00,-38.90,-18.50,32.10,36.50,120.00,14.40,66.90,94.30,24.48
