-6.21,-0.05,102.40,7.50,10.40,5.00,0.00
-5.05,-0.57,96.00,7.20,11.00,4.90,0.00
-7.46,0.52,105.15,6.90,11.00,4.80,0.00
-6.55,-0.69,102.72,7.70,11.50,4.40,0.00
-7.87,-2.14,101.71,7.30,11.50,4.90,0.00
-5.88,-1.54,101.64,8.50,11.30,4.90,0.00
-5.66,-2.03,101.94,8.00,11.20,4.80,0.00
-4.93,-2.12,102.06,7.80,11.20,4.40,0.00
-3.88,-1.87,100.66,8.30,11.60,4.90,0.00
-3.87,0.18,100.32,8.30,11.60,5.10,0.00
-4.68,-1.12,102.29,8.80,11.50,5.20,0.00
-4.99,0.05,101.19,7.80,11.70,4.90,0.00
-5.78,-0.78,102.06,8.60,11.90,5.00,0.00
-3.30,-0.68,101.62,8.40,11.70,5.00,0.00
-2.80,0.34,101.31,8.50,12.00,5.20,0.00
-3.00,2.22,102.64,8.90,11.80,5.20,0.00
-3.45,-0.93,100.48,9.00,13.10,4.80,0.00
-2.64,-2.08,100.86,9.00,12.10,4.50,0.00
-5.94,-0.92,102.08,10.10,12.70,5.10,0.00
-3.94,-1.62,102.01,10.00,12.80,5.10,0.00
-2.22,-1.02,102.11,9.70,12.60,4.30,0.00
-0.80,-1.28,101.46,9.30,13.10,4.80,0.00
-0.76,-0.43,102.14,10.60,13.00,5.10,0.00
-4.18,-0.24,104.99,10.10,13.00,4.40,0.00
-3.77,-1.57,102.54,10.80,13.60,4.90,0.00
-2.00,-1.03,101.59,9.80,13.70,4.30,0.00
-1.93,-2.11,99.65,11.00,14.50,4.90,0.00
-3.78,-1.79,103.15,10.10,15.30,5.20,0.00
-4.64,-2.29,101.57,11.20,15.50,4.60,0.00
-3.77,-1.32,101.89,10.90,15.00,5.10,0.00
-3.89,-2.00,101.49,10.80,15.90,4.60,0.00
-2.66,-1.37,101.33,11.70,15.30,4.70,0.00
-4.44,0.27,100.40,11.60,15.70,4.60,0.00
-4.99,-1.61,103.41,12.60,15.30,4.70,0.00
-2.73,-1.07,101.98,11.90,15.40,4.90,0.00
-1.97,-1.23,102.06,12.20,14.70,4.80,0.00
-1.85,-0.15,101.79,11.10,15.10,4.90,0.00
-0.87,-0.62,101.79,11.90,15.30,5.40,0.00
-2.89,-1.70,101.59,11.50,15.10,5.00,0.00
-0.23,-1.62,103.46,12.60,14.50,4.80,0.00
-5.88,-1.16,102.58,13.10,15.60,4.50,0.00
-4.58,-0.80,102.06,12.80,15.60,4.80,0.00
-2.67,-0.89,102.00,12.60,16.00,4.90,0.00
-0.88,-0.20,102.25,13.50,16.60,4.70,0.00
-0.90,-0.74,101.82,13.20,15.80,5.00,0.00
-2.33,-1.45,101.22,14.10,16.20,5.30,0.00
-2.17,-2.47,102.69,13.90,16.20,5.60,0.00
-4.29,-2.70,103.10,15.00,16.30,4.70,0.00
-1.45,-1.96,101.88,13.80,17.10,4.70,0.00
-3.64,-5.15,100.65,15.30,17.20,5.00,0.00
-2.89,-3.03,101.59,15.50,17.30,5.10,0.00
-1.18,-2.16,102.59,15.60,17.20,4.90,0.00
-2.75,-0.78,104.43,16.20,17.30,5.10,0.00
-7.41,-6.32,99.30,15.50,18.50,5.10,0.00
-5.70,-9.59,98.58,15.60,18.20,5.10,0.00
-4.70,-2.15,103.34,16.50,16.60,5.60,0.00
-4.01,-3.68,101.55,16.00,17.10,5.20,0.00
-6.34,-4.63,104.18,15.80,17.70,5.40,0.00
-5.21,-2.42,104.14,14.20,16.40,5.30,0.00
-5.24,-3.68,102.12,14.20,16.10,5.30,0.00
-5.17,-3.85,100.81,13.40,15.30,5.40,0.00
-0.08,1.20,101.53,12.80,16.60,5.70,0.00
-3.65,-5.69,104.32,12.50,15.70,5.60,0.00
-4.38,-2.24,105.49,11.70,15.60,5.90,0.00
-5.12,-6.14,96.58,11.10,15.80,6.10,0.00
-4.32,-1.97,104.86,10.80,16.50,6.20,0.00
-3.55,-4.80,104.32,9.90,15.70,6.50,0.00
-3.52,-6.10,101.68,9.70,16.20,6.70,0.00
-3.58,-3.23,99.33,9.70,17.60,6.60,0.00
-1.84,-9.33,101.79,8.90,17.10,7.10,0.00
-4.62,-7.90,101.93,8.90,18.40,7.70,0.00
-5.80,-5.80,102.44,8.60,17.00,8.00,0.00
-5.55,-6.27,102.00,9.20,16.00,7.50,0.00
-2.92,-6.45,101.68,8.90,17.30,7.50,0.00
-4.13,-4.54,103.17,9.00,16.70,8.00,0.00
-5.47,-4.11,103.75,8.70,17.60,8.10,0.00
-10.82,-4.63,99.30,8.90,19.10,8.10,0.00
-8.14,-20.69,99.79,8.10,19.20,8.80,0.00
-7.42,-17.61,101.79,7.50,20.80,9.40,0.00
-6.78,-12.38,101.02,7.70,20.50,9.30,0.00
-6.05,-11.22,93.71,7.70,21.10,9.80,0.00
-3.31,-8.34,96.11,7.90,19.80,10.00,0.00
-6.78,-12.50,101.75,7.90,20.40,11.30,0.00
-3.88,-12.16,105.00,8.10,20.10,12.00,0.00
-1.32,-5.25,102.03,8.00,19.80,13.00,0.00
-3.61,-13.49,103.42,8.00,20.00,14.90,0.00
-3.65,-7.98,100.47,8.70,19.10,15.50,0.00
-3.02,-9.43,102.08,7.90,20.80,16.70,0.00
-0.23,-7.75,99.66,9.20,19.50,16.90,0.00
-0.41,-8.34,100.60,8.30,18.70,16.60,0.00
-4.26,-9.98,105.02,8.80,18.10,16.40,0.00
-2.22,-7.59,102.85,8.90,18.10,16.80,0.00
-3.12,-8.40,103.49,9.30,19.20,16.90,0.00
-3.36,-9.38,102.14,9.20,20.60,16.10,0.00
-3.14,-12.16,101.52,9.50,22.70,15.90,0.00
-8.89,-15.41,100.54,8.90,20.70,16.20,0.00
12.17,-5.87,107.54,9.00,19.70,16.50,0.00
-17.47,6.17,99.85,8.80,28.50,16.50,0.00
19.57,0.63,98.44,7.80,120.00,16.00,0.00
1.09,-14.67,102.03,8.30,31.20,15.40,0.00
0.47,-14.89,101.09,8.50,26.20,16.00,0.00
0.67,-14.63,101.43,8.10,22.60,15.60,0.00
0.66,-14.37,101.32,8.40,24.60,15.90,0.00
-1.16,-13.76,101.00,8.90,25.80,15.90,0.00
0.86,-15.48,100.73,8.20,30.30,15.90,0.00
0.46,-15.39,101.36,8.30,23.90,15.90,0.00
-2.17,-14.83,101.56,8.60,17.50,15.90,0.00
3.70,-14.14,102.45,8.20,30.50,15.50,0.00
6.82,4.38,102.07,8.50,24.20,16.10,0.00
3.70,-9.79,97.41,8.30,27.10,15.40,0.00
-0.57,-16.61,97.11,9.30,23.90,14.30,0.00
-0.74,-8.40,96.51,10.00,20.80,14.90,0.00
0.49,-10.17,100.88,10.10,21.50,14.70,0.00
-0.46,-5.65,103.40,9.80,18.50,15.00,0.00
-0.19,-7.55,102.42,10.40,20.20,14.90,0.00
1.63,-8.78,102.91,10.40,19.90,14.70,0.00
1.26,-8.76,101.95,10.50,21.90,14.20,0.00
-1.05,-8.48,101.46,10.70,20.00,14.20,0.00
-0.24,-9.59,102.04,10.90,21.20,14.10,0.00
-0.71,-9.14,101.59,10.40,19.40,13.90,0.00
3.56,-7.18,101.20,10.20,20.00,14.10,0.00
0.55,-7.95,101.86,11.00,18.70,14.10,0.00
0.62,-7.69,101.99,10.30,20.00,14.20,0.00
0.71,-7.83,101.83,10.60,19.90,14.60,0.00
0.62,-7.78,101.78,10.40,18.90,14.10,0.00
0.70,-7.81,101.90,10.50,20.30,14.80,0.00
1.03,-7.01,102.05,10.40,20.10,14.40,0.00
5.01,-8.51,101.83,10.60,21.50,14.80,0.00
1.81,-5.69,102.23,10.80,19.00,14.30,0.00
-0.09,-4.12,101.90,10.60,19.40,13.70,0.00
1.92,-1.78,103.42,10.50,20.40,13.30,0.00
1.10,-7.94,101.64,11.20,23.30,12.00,0.00
2.86,-2.20,100.93,11.00,31.40,12.60,0.00
1.40,-4.28,102.62,11.10,33.10,11.90,0.00
0.60,-9.45,100.17,11.00,37.90,11.10,0.00
1.51,-5.11,104.39,11.20,49.80,11.10,0.00
-0.97,-13.65,100.86,10.70,47.00,10.90,0.00
0.15,-10.42,98.34,11.30,50.70,10.70,0.00
-0.09,-9.37,102.81,11.80,51.30,11.50,0.00
-0.94,-8.65,101.40,11.80,48.90,11.60,0.00
-1.06,-9.19,101.90,12.00,120.00,11.10,0.00
0.69,-6.63,103.55,12.10,39.20,10.80,0.00
1.92,-7.73,100.17,12.50,39.90,11.80,0.00
0.01,-10.50,102.17,12.60,120.00,11.00,0.00
1.21,-6.28,104.18,13.10,30.10,10.80,0.00
0.94,-8.97,100.90,13.40,40.40,10.60,0.00
2.62,-7.35,101.62,14.20,120.00,10.90,0.00
2.59,-7.46,101.72,14.00,28.20,11.10,0.00
0.96,-7.61,103.03,14.70,29.00,10.70,0.00
1.97,-6.22,101.57,13.90,33.10,10.90,0.00
4.13,-6.72,99.47,14.60,27.30,11.10,0.00
3.57,-5.85,102.36,14.70,120.00,11.40,0.00
2.15,-6.03,101.79,14.60,31.00,10.70,0.00
3.83,-3.96,100.67,14.80,33.10,11.10,0.00
3.56,-4.35,102.35,15.30,35.30,10.90,0.00
2.86,-1.40,103.60,15.00,34.40,11.00,0.00
2.04,-8.86,101.66,16.00,29.70,10.50,0.00
0.35,-3.45,103.02,16.30,120.00,10.30,0.00
0.71,-6.65,102.04,17.30,27.40,10.20,0.00
3.16,-8.22,102.42,17.80,34.40,10.90,0.00
0.00,0.00,0.00,0.00,0.00,0.00,1.00
-10.82,74.59,63.25,21.40,2.70,45.60,1.00
-10.90,75.04,62.66,21.10,2.20,45.70,1.00
-10.53,76.78,61.08,20.50,3.10,44.20,1.00
-10.61,77.09,60.39,20.90,3.10,43.80,1.00
-10.17,78.08,59.14,20.80,3.30,44.10,1.00
-10.74,78.09,58.63,20.30,2.60,46.10,1.00
-10.22,78.22,58.69,20.30,2.70,45.10,1.00
-9.98,78.60,58.83,21.50,3.30,120.00,1.00
-10.98,77.80,59.34,21.60,3.90,47.20,1.00
-10.21,77.74,59.42,21.30,3.80,45.80,1.00
-10.74,77.67,60.71,20.90,3.00,46.00,1.00
-11.30,76.35,61.85,22.40,3.20,45.30,1.00
-10.82,78.27,59.33,22.90,2.60,47.30,1.00
-11.77,78.25,59.76,22.90,3.10,45.60,1.00
-11.44,78.24,58.97,22.00,2.20,45.70,1.00
-10.46,79.21,57.59,21.40,2.60,44.80,1.00
-11.90,78.05,59.27,24.50,2.20,47.10,1.00
-9.02,80.91,56.38,23.40,2.90,47.20,1.00
-9.36,77.73,58.67,22.80,3.50,45.80,1.00
-10.72,78.10,58.98,21.90,3.60,46.40,1.00
-11.14,78.64,57.68,22.40,3.00,46.90,1.00
-9.77,79.85,55.60,22.90,3.50,47.30,1.00
-10.26,80.04,54.80,22.70,3.70,48.20,1.00
-10.75,82.20,53.27,22.80,4.00,47.20,1.00
-9.74,84.20,49.65,22.20,3.80,48.00,1.00
-10.30,83.00,52.39,23.50,3.60,47.90,1.00
-9.75,80.30,53.22,22.00,3.40,47.10,1.00
-10.21,83.37,50.57,23.20,2.50,48.70,1.00
-10.46,82.88,51.36,22.30,3.70,49.40,1.00
-11.50,83.87,49.08,22.00,2.60,46.90,1.00
-10.51,82.64,50.93,22.20,1.80,47.60,1.00
-13.01,75.13,52.16,22.00,2.60,49.30,1.00
-12.48,83.70,50.60,21.30,2.70,47.90,1.00
-12.24,84.82,48.02,22.30,2.10,48.40,1.00
-12.12,75.50,54.00,21.70,1.80,48.40,1.00
-12.08,85.99,49.60,22.20,2.30,48.40,1.00
-13.94,84.42,48.74,21.60,2.70,49.10,1.00
-14.75,81.88,50.25,21.90,2.60,48.00,1.00
-15.33,84.27,48.85,20.90,2.00,48.10,1.00
-15.72,83.02,49.15,20.80,1.90,48.20,1.00
-16.25,83.50,48.57,21.00,2.30,49.90,1.00
-16.94,84.03,47.86,21.70,2.20,48.20,1.00
-17.32,83.70,43.47,23.20,2.10,48.90,1.00
-14.48,87.60,41.65,20.90,2.30,49.80,1.00
-10.55,89.89,40.72,21.20,2.60,50.30,1.00
-11.90,86.19,39.86,20.50,2.00,50.30,1.00
-11.71,87.01,44.36,21.10,2.60,52.40,1.00
-13.65,85.92,42.84,22.00,2.50,52.90,1.00
-11.93,86.11,43.62,20.10,2.50,52.40,1.00
-13.23,82.92,47.33,21.50,2.50,52.30,1.00
-11.88,85.47,48.05,20.80,3.10,52.00,1.00
-10.59,86.77,46.61,19.40,2.90,50.20,1.00
-11.78,84.67,49.01,20.10,2.40,49.40,1.00
-9.89,86.22,44.96,19.80,2.10,50.80,1.00
-10.39,84.46,46.35,20.40,2.60,50.10,1.00
-10.63,84.83,45.83,120.00,2.20,51.40,1.00
-13.39,84.22,46.84,19.60,1.80,51.60,1.00
-11.18,83.39,48.53,19.30,2.60,51.30,1.00
-11.82,82.82,49.95,20.20,2.50,51.10,1.00
-12.35,84.02,48.64,19.50,2.20,51.80,1.00
-13.46,84.12,48.90,20.80,2.10,50.30,1.00
-13.25,83.42,49.74,19.10,2.00,52.10,1.00
-13.02,83.26,49.95,20.00,1.90,52.80,1.00
-13.24,82.82,51.29,19.40,2.40,50.50,1.00
-13.34,84.09,47.56,19.30,2.10,48.60,1.00
-13.79,84.58,47.47,20.00,1.90,51.60,1.00
-13.75,82.86,49.99,20.90,2.20,51.70,1.00
-13.65,83.78,49.82,19.10,2.90,52.40,1.00
-15.22,82.15,51.21,18.90,3.40,49.40,1.00
-16.44,83.64,49.60,17.60,3.70,50.90,1.00
-13.67,84.36,46.83,19.30,2.80,50.70,1.00
-14.42,84.47,47.16,19.20,2.50,50.90,1.00
-12.12,83.16,51.72,19.30,1.90,50.80,1.00
-14.12,81.16,52.87,18.20,2.20,53.20,1.00
-14.21,83.56,49.08,19.20,2.00,52.60,1.00
-13.96,84.16,48.88,18.10,2.10,51.00,1.00
-16.46,81.67,52.84,16.50,2.40,51.60,1.00
-13.77,77.76,58.08,16.90,2.70,51.00,1.00
-13.13,80.44,55.99,16.90,2.50,48.30,1.00
-13.54,82.04,51.87,17.20,2.30,50.50,1.00
-15.07,81.85,52.20,18.40,1.50,52.50,1.00
-14.05,81.95,51.86,17.80,2.40,51.70,1.00
-11.22,82.88,47.95,18.50,3.00,50.20,1.00
-14.12,86.10,48.85,18.20,1.70,52.60,1.00
-12.01,77.50,52.10,17.90,2.50,50.90,1.00
-14.24,82.87,51.73,17.40,2.30,52.10,1.00
-11.24,76.40,60.46,17.10,2.60,50.80,1.00
-11.96,77.39,58.75,17.00,2.60,49.20,1.00
-11.83,79.45,56.68,17.30,2.30,50.60,1.00
-15.52,87.13,44.13,17.60,4.20,51.00,1.00
-18.65,85.03,43.58,17.80,3.60,50.80,1.00
-17.45,89.12,31.10,17.30,3.50,51.60,1.00
-17.53,83.25,45.42,17.30,4.10,50.20,1.00
-16.88,86.61,43.70,17.30,3.70,51.00,1.00
-15.70,84.66,45.77,16.90,3.60,54.20,1.00
-15.39,85.46,45.54,15.90,3.40,50.50,1.00
-15.00,85.54,45.69,16.50,3.20,51.50,1.00
-15.17,85.05,46.25,16.90,3.30,50.80,1.00
-15.58,81.54,49.71,17.00,3.90,50.80,1.00
-15.39,82.57,50.01,17.00,4.10,52.00,1.00
-15.55,82.03,48.55,16.80,3.90,49.80,1.00
-14.58,86.22,46.81,16.50,2.90,51.40,1.00
-17.95,84.34,45.10,15.80,3.30,52.20,1.00
-16.68,85.50,44.92,15.70,3.50,51.30,1.00
-13.42,88.58,35.14,15.30,3.60,52.60,1.00
-13.85,88.07,37.76,14.70,2.90,50.20,1.00
-17.43,90.03,38.37,15.10,2.90,53.30,1.00
-20.10,92.22,33.84,15.50,2.70,53.60,1.00
-21.84,88.71,32.15,15.80,3.30,55.20,1.00
-15.12,89.78,36.47,16.00,2.80,54.10,1.00
-13.56,91.41,30.74,16.00,2.30,55.20,1.00
-15.06,90.10,32.81,15.40,2.50,53.30,1.00
-16.39,89.58,33.44,14.60,2.50,54.70,1.00
-17.61,90.99,31.71,15.80,2.60,120.00,1.00
-16.03,92.46,32.32,14.80,3.00,51.30,1.00
-18.07,87.77,38.53,15.70,2.30,52.20,1.00
-18.05,87.84,38.51,16.00,2.30,51.50,1.00
-18.01,87.77,38.48,16.00,2.90,52.40,1.00
-18.07,87.80,38.48,15.30,2.40,51.10,1.00
-18.12,87.73,38.43,15.80,3.50,53.50,1.00
-18.18,87.66,38.65,15.40,2.50,51.80,1.00
-18.20,87.56,38.59,15.90,2.10,52.70,1.00
-18.27,87.64,38.46,15.70,3.00,49.20,1.00
-18.34,87.72,38.57,16.30,3.20,47.80,1.00
-18.33,87.73,38.53,15.80,2.40,49.60,1.00
-18.37,87.62,38.57,15.60,2.80,52.30,1.00
-18.40,87.70,38.64,15.70,2.60,49.40,1.00
-18.39,87.58,38.58,15.60,3.00,51.80,1.00
-18.43,87.64,38.59,16.00,2.70,50.40,1.00
-18.38,87.70,38.60,15.80,2.50,48.30,1.00
-18.46,87.69,38.64,15.50,1.90,50.50,1.00
-18.49,87.65,38.70,15.20,2.40,120.00,1.00
-18.46,87.62,38.49,16.00,2.50,51.70,1.00
-18.44,87.57,38.51,15.00,2.80,49.90,1.00
-18.38,87.56,38.58,16.30,2.60,50.30,1.00
-18.50,87.65,38.59,15.10,2.80,51.90,1.00
-18.79,87.50,38.90,15.50,2.40,52.20,1.00
-18.85,87.45,38.95,16.20,2.30,51.60,1.00
-18.95,87.42,39.02,15.70,2.30,54.40,1.00
-18.88,87.37,38.93,15.60,2.50,48.40,1.00
-18.94,87.36,38.90,15.70,3.20,49.60,1.00
-18.89,87.24,38.98,15.20,2.60,49.40,1.00
-19.00,87.27,39.03,15.40,2.20,53.10,1.00
-18.96,87.23,38.99,16.10,2.50,50.20,1.00
-18.95,87.24,38.98,15.40,2.90,49.60,1.00
-18.94,87.31,38.98,15.90,2.20,48.70,1.00
-19.00,87.28,39.07,15.60,2.80,50.00,1.00
-18.98,87.21,38.99,15.70,2.70,49.60,1.00
-18.99,87.32,39.11,15.60,3.10,48.90,1.00
-19.05,87.20,39.06,16.60,2.90,51.90,1.00
-19.02,87.23,39.10,15.50,2.70,50.40,1.00
-18.96,87.27,39.00,15.90,2.20,47.10,1.00
-19.13,87.35,39.16,15.90,2.60,46.20,1.00
-19.01,87.35,39.00,15.60,2.60,38.00,1.00
-19.05,87.24,39.17,15.20,2.40,31.90,1.00
-19.13,87.24,39.15,15.00,2.40,36.80,1.00
-19.23,87.30,39.13,15.70,2.60,40.10,1.00
-19.17,87.20,39.07,15.50,2.60,41.50,1.00
-19.18,87.19,39.11,15.50,2.60,44.00,1.00
-19.09,87.14,39.18,14.90,2.70,43.30,1.00
-19.03,87.22,39.24,15.30,2.50,45.00,1.00
-19.13,87.27,39.14,15.10,1.90,42.20,1.00
-19.20,87.19,39.08,15.50,2.70,44.00,1.00
-19.10,87.26,39.20,15.80,2.20,46.50,1.00
-19.20,87.23,39.18,15.40,2.70,44.70,1.00
-19.16,87.12,39.30,15.60,3.00,44.60,1.00
-19.16,87.15,39.17,15.70,3.10,45.80,1.00
-19.03,87.19,39.27,15.60,2.90,47.10,1.00
-19.20,87.16,39.25,15.20,2.70,45.50,1.00
-19.21,87.23,39.28,15.30,2.80,46.20,1.00
-19.12,87.15,39.28,15.50,3.10,51.40,1.00
-19.26,87.24,39.27,15.00,2.50,48.10,1.00
-19.24,87.22,39.23,15.40,2.30,120.00,1.00
-19.21,87.18,39.22,15.80,2.90,46.40,1.00
-19.25,87.13,39.22,15.70,2.70,45.80,1.00
-19.23,87.16,39.20,15.30,2.10,120.00,1.00
-19.26,87.24,39.29,15.20,2.00,43.80,1.00
-19.32,87.27,39.20,16.10,2.20,45.90,1.00
-19.28,87.18,39.36,14.40,2.10,47.30,1.00
-19.30,87.16,39.33,15.90,2.70,47.10,1.00
-19.29,87.25,39.25,15.50,2.80,45.00,1.00
-19.18,87.15,39.37,15.80,3.10,44.30,1.00
-19.37,87.14,39.28,16.30,2.50,45.70,1.00
-19.23,87.18,39.20,15.40,2.60,46.60,1.00
-19.22,87.19,39.34,15.70,3.20,46.00,1.00
-19.25,87.21,39.24,15.60,2.40,44.50,1.00
-19.17,87.24,39.31,15.10,2.60,44.90,1.00
-19.26,87.08,39.28,15.20,2.90,42.70,1.00
-19.32,87.13,39.25,15.60,3.20,47.10,1.00
-18.37,86.75,40.07,14.90,2.50,45.00,1.00
-19.78,86.47,40.62,15.10,3.00,47.10,1.00
-19.38,86.59,40.55,15.60,2.90,47.50,1.00
-19.40,86.71,40.61,16.10,2.60,46.20,1.00
-19.74,86.30,40.71,15.40,2.90,47.20,1.00
-20.15,90.28,38.06,15.90,2.80,46.10,1.00
-20.54,81.96,46.62,14.00,3.00,46.20,1.00
-21.21,82.04,47.70,14.60,2.20,45.70,1.00
-21.37,83.70,46.33,14.70,2.90,45.00,1.00
-21.11,83.53,46.47,14.50,2.30,45.40,1.00
-21.25,83.48,46.55,14.00,2.40,47.40,1.00
-21.87,82.85,47.03,14.70,2.20,44.90,1.00
-21.80,82.47,47.08,14.90,2.60,44.00,1.00
-21.91,84.36,44.42,14.70,2.20,45.90,1.00
-22.73,83.76,42.97,13.70,2.70,46.00,1.00
-21.45,83.94,45.45,14.70,2.40,44.40,1.00
-21.91,83.66,45.84,14.60,2.50,46.50,1.00
-22.38,83.14,45.61,14.90,2.00,47.40,1.00
-20.81,83.66,46.21,14.60,2.50,45.90,1.00
-22.93,82.06,48.56,15.10,2.30,45.60,1.00
-20.90,82.49,48.11,14.40,1.60,45.60,1.00
-20.36,83.58,47.72,14.50,1.90,43.80,1.00
-21.36,82.43,48.91,14.70,1.80,47.30,1.00
-20.05,82.59,48.78,15.10,2.10,47.00,1.00
-22.32,80.71,50.68,14.70,2.00,44.70,1.00
-19.56,85.71,42.83,14.00,2.30,47.20,1.00
-20.04,85.37,43.38,15.10,2.30,45.30,1.00
-22.67,85.06,44.84,14.70,2.10,45.00,1.00
-23.32,83.00,43.80,14.00,2.70,46.20,1.00
-19.40,86.35,42.79,14.30,2.70,46.30,1.00
-21.63,80.64,50.68,14.00,1.90,46.20,1.00
-19.45,82.05,49.21,14.00,2.00,47.10,1.00
-19.90,79.26,48.57,14.00,2.10,47.00,1.00
-22.93,81.41,49.76,14.20,2.10,45.00,1.00
-22.52,81.23,49.59,13.90,2.00,44.00,1.00
-22.60,81.22,49.70,14.20,2.30,43.70,1.00
-21.73,81.79,49.00,14.40,2.00,44.60,1.00
-21.67,81.88,48.54,14.20,2.50,44.70,1.00
-20.17,83.35,47.22,14.10,2.40,46.90,1.00
-20.68,83.17,47.37,13.90,2.20,44.60,1.00
-21.95,82.14,48.41,14.50,1.90,44.40,1.00
-23.22,82.67,48.52,14.20,2.30,45.20,1.00
-20.89,78.35,55.19,14.90,2.40,45.30,1.00
-21.84,79.86,53.87,16.40,2.70,44.20,1.00
-20.31,79.77,53.75,16.20,2.40,44.50,1.00
-20.50,79.55,52.80,16.00,2.40,47.20,1.00
-20.20,79.85,53.26,16.10,1.70,47.30,1.00
-16.97,84.80,45.67,16.10,3.60,47.50,1.00
-17.94,82.64,49.15,15.70,2.40,45.40,1.00
-18.05,82.30,49.96,15.70,2.60,47.60,1.00
-18.07,82.43,49.66,16.00,2.60,46.60,1.00
-17.25,84.62,46.13,17.40,3.10,44.70,1.00
-14.64,86.20,43.55,17.10,2.90,120.00,1.00
-14.33,86.68,43.54,16.50,2.40,52.40,1.00
-12.07,88.60,38.57,17.00,2.90,54.40,1.00
-12.00,89.07,34.39,15.90,2.30,120.00,1.00
-10.35,92.05,30.80,15.70,3.90,60.10,1.00
-10.71,90.52,34.64,15.90,3.80,58.40,1.00
-10.83,93.43,26.82,16.60,3.20,57.40,1.00
-12.87,87.81,40.80,16.80,3.00,51.00,1.00
-14.19,85.52,43.87,17.30,3.50,49.30,1.00
-16.88,77.23,52.90,16.00,3.10,44.90,1.00
-14.54,75.94,57.23,16.40,2.70,46.20,1.00
-14.36,79.15,55.42,16.30,2.70,43.80,1.00
-13.16,89.37,39.77,16.80,2.60,49.10,1.00
-10.83,89.48,38.24,16.90,2.90,55.10,1.00
-10.85,89.20,38.21,16.80,3.10,51.40,1.00
-13.95,69.74,58.07,16.20,2.30,44.90,1.00
-18.71,79.26,58.01,15.60,2.40,42.60,1.00
-15.16,69.24,65.83,15.20,2.50,43.50,1.00
-14.02,80.87,57.37,15.70,2.90,45.80,1.00
-10.46,79.67,56.52,16.70,2.80,45.80,1.00
-9.97,78.49,53.99,16.40,2.10,44.30,1.00
-10.44,89.62,40.97,17.10,3.30,120.00,1.00
-10.10,88.33,40.87,16.90,3.70,50.00,1.00
-9.85,87.49,42.91,17.00,2.70,45.60,1.00
-13.97,72.77,61.60,16.00,2.30,42.80,1.00
-15.19,77.43,59.75,16.40,2.20,44.80,1.00
-15.25,75.62,60.75,16.00,2.60,45.40,1.00
-14.28,82.50,51.26,16.20,2.50,44.80,1.00
-11.95,82.03,52.28,16.90,3.20,44.30,1.00
-12.22,85.34,45.02,16.10,2.80,49.00,1.00
-12.38,88.51,37.57,17.40,3.00,55.40,1.00
-12.93,89.00,41.96,18.20,3.00,46.70,1.00
-15.18,80.88,50.57,16.70,3.00,48.40,1.00
-14.78,90.35,44.60,17.60,3.20,43.30,1.00
-16.50,85.52,48.93,17.20,2.60,47.30,1.00
-17.50,70.93,62.98,17.20,2.00,46.20,1.00
-18.30,79.05,55.43,17.90,2.90,44.70,1.00
-14.40,83.31,50.49,17.10,2.70,45.70,1.00
-15.56,85.57,44.01,16.90,2.80,47.70,1.00
-10.60,90.70,38.93,17.10,3.20,51.60,1.00
-10.11,92.05,25.13,16.90,3.30,57.40,1.00
-14.50,87.49,41.46,16.20,3.20,50.60,1.00
-15.81,54.41,77.97,12.10,3.10,40.30,1.00
-15.67,47.03,84.14,11.80,3.00,41.30,1.00
-16.58,68.68,69.53,14.20,2.90,44.60,1.00
-16.64,74.75,62.29,15.40,2.90,46.00,1.00
-16.41,80.65,54.64,15.10,2.60,44.60,1.00
-9.54,86.16,41.17,15.30,2.80,48.50,1.00
-10.26,92.22,28.66,15.40,3.40,62.90,1.00
-9.45,90.60,35.06,14.80,3.60,53.50,1.00
-8.61,88.30,41.82,14.90,3.50,54.20,1.00
-9.18,88.56,40.58,15.20,3.30,49.80,1.00
-8.28,88.51,41.33,15.20,3.00,51.80,1.00
-9.76,86.07,45.30,14.70,2.60,49.00,1.00
-11.19,91.53,43.76,14.40,2.50,47.50,1.00
-11.99,78.07,55.77,13.90,2.90,47.10,1.00
-13.43,73.25,60.53,14.00,2.20,44.20,1.00
-12.84,86.38,44.70,14.90,3.20,46.00,1.00
-11.80,83.96,48.28,15.40,2.80,47.60,1.00
-9.08,91.22,34.30,15.50,3.50,58.60,1.00
-10.36,88.34,40.52,15.90,2.80,51.90,1.00
-10.69,88.80,39.26,15.40,2.40,50.80,1.00
-10.56,87.99,41.28,16.40,2.70,52.80,1.00
-9.36,87.96,42.55,15.50,2.60,49.80,1.00
-13.42,75.19,54.33,14.70,3.00,49.20,1.00
-3.81,89.56,40.35,14.10,3.40,120.00,1.00
-2.59,92.10,36.04,13.00,3.00,59.70,1.00
1.50,87.46,38.37,12.20,3.80,58.60,1.00
5.10,94.59,29.57,11.10,3.00,50.60,1.00
2.29,93.50,28.83,10.60,3.30,55.30,1.00
-0.70,94.00,29.74,11.50,3.30,55.20,1.00
-5.13,93.65,29.92,11.20,2.60,60.10,1.00
-9.88,90.70,30.03,11.30,2.90,57.80,1.00
-6.75,93.10,28.66,11.40,2.70,60.70,1.00
-7.84,93.07,28.52,12.00,3.00,58.10,1.00
-9.36,93.02,26.57,11.80,3.40,58.40,1.00
-11.79,94.37,19.29,11.10,2.80,61.80,1.00
