0.58,2.18,2.42,1.00,0.05,0.00
0.03,2.16,3.71,2.00,0.05,0.00
0.39,2.72,3.91,2.00,0.07,0.00
0.58,3.56,4.03,2.00,0.13,0.00
1.02,3.88,3.30,1.00,0.15,0.00
0.43,1.79,1.73,0.00,0.03,0.00
0.08,0.72,1.06,0.00,0.01,0.00
0.18,0.66,0.48,0.00,0.00,0.00
0.30,1.06,0.85,0.00,0.01,0.00
0.55,1.96,1.67,0.00,0.04,0.00
0.86,3.19,2.49,1.00,0.10,0.00
1.16,4.26,3.03,2.00,0.18,0.00
0.95,3.88,2.97,2.00,0.15,0.00
0.47,2.56,2.75,2.00,0.07,0.00
0.13,1.76,2.30,1.00,0.03,0.00
0.69,2.56,1.83,0.00,0.07,0.00
0.84,2.98,2.10,0.00,0.09,0.00
0.88,3.08,2.19,0.00,0.09,0.00
0.77,2.82,1.97,0.00,0.08,0.00
0.61,2.29,1.69,0.00,0.05,0.00
0.48,1.68,1.37,0.00,0.03,0.00
0.32,1.12,0.86,0.00,0.01,0.00
0.36,1.26,1.00,0.00,0.02,0.00
0.47,1.68,1.25,0.00,0.03,0.00
0.48,1.82,1.27,0.00,0.03,0.00
0.58,2.00,1.47,0.00,0.04,0.00
0.40,1.55,1.23,0.00,0.02,0.00
0.20,0.97,0.96,0.00,0.01,0.00
0.11,0.56,0.84,0.00,0.00,0.00
0.04,0.37,0.53,0.00,0.00,0.00
0.19,0.86,0.83,0.00,0.01,0.00
0.39,1.46,1.10,0.00,0.02,0.00
0.44,1.64,1.14,0.00,0.03,0.00
0.31,1.29,1.05,0.00,0.02,0.00
0.13,0.73,0.87,0.00,0.01,0.00
0.00,0.29,0.44,0.00,0.00,0.00
0.03,0.40,0.55,0.00,0.00,0.00
0.13,0.67,0.64,0.00,0.00,0.00
0.24,0.93,0.66,0.00,0.01,0.00
0.20,0.80,0.66,0.00,0.01,0.00
0.02,0.50,0.66,0.00,0.00,0.00
0.09,0.55,0.58,0.00,0.00,0.00
0.16,0.66,0.51,0.00,0.00,0.00
0.14,0.52,0.49,0.00,0.00,0.00
0.04,0.34,0.46,0.00,0.00,0.00
0.14,0.61,0.55,0.00,0.00,0.00
0.22,0.85,0.62,0.00,0.01,0.00
0.25,0.90,0.65,0.00,0.01,0.00
0.13,0.59,0.55,0.00,0.00,0.00
0.01,0.37,0.49,0.00,0.00,0.00
0.10,0.48,0.45,0.00,0.00,0.00
0.08,0.47,0.51,0.00,0.00,0.00
0.22,1.10,1.34,0.00,0.01,0.00
0.48,1.99,1.68,0.00,0.04,0.00
0.55,2.27,1.67,0.00,0.05,0.00
0.35,1.76,1.76,0.00,0.03,0.00
0.06,1.13,1.47,0.00,0.01,0.00
0.67,2.54,2.26,1.00,0.06,0.00
0.47,2.45,2.51,1.00,0.06,0.00
0.06,2.03,2.79,1.00,0.04,0.00
0.25,2.26,2.78,1.00,0.05,0.00
0.63,2.52,1.94,0.00,0.06,0.00
0.33,1.55,1.63,0.00,0.02,0.00
0.15,0.61,0.99,0.00,0.00,0.00
0.04,0.46,0.65,0.00,0.00,0.00
0.14,0.73,0.76,0.00,0.01,0.00
0.35,1.19,0.94,0.00,0.01,0.00
0.56,2.01,1.70,0.00,0.04,0.00
0.67,2.57,1.87,0.00,0.07,0.00
0.75,2.79,1.98,0.00,0.08,0.00
1.12,3.72,3.14,1.00,0.14,0.00
0.99,3.82,2.88,1.00,0.15,0.00
0.97,3.80,2.87,1.00,0.14,0.00
1.15,3.79,3.22,2.00,0.14,0.00
1.18,4.18,3.33,2.00,0.17,0.00
0.62,3.58,3.80,3.00,0.13,0.00
0.06,3.13,4.26,4.00,0.10,0.00
0.41,3.31,3.98,3.00,0.11,0.00
0.81,3.49,3.02,2.00,0.12,0.00
0.04,2.21,2.95,2.00,0.05,0.00
0.67,2.95,2.55,1.00,0.09,0.00
1.05,3.93,2.75,1.00,0.15,0.00
1.13,3.99,2.89,1.00,0.16,0.00
0.73,2.87,2.21,0.00,0.08,0.00
0.49,1.87,1.69,0.00,0.04,0.00
0.30,1.03,1.18,0.00,0.01,0.00
0.23,0.92,0.86,0.00,0.01,0.00
0.32,1.23,0.91,0.00,0.02,0.00
0.43,1.53,1.17,0.00,0.02,0.00
0.60,2.04,1.60,0.00,0.04,0.00
0.65,2.41,1.73,0.00,0.06,0.00
0.41,2.05,1.90,0.00,0.04,0.00
0.02,1.68,2.22,0.00,0.03,0.00
0.20,1.63,1.93,0.00,0.03,0.00
0.27,1.61,1.77,0.00,0.03,0.00
0.01,1.17,1.64,0.00,0.01,0.00
0.38,1.42,1.00,0.00,0.02,0.00
0.48,1.65,1.22,0.00,0.03,0.00
0.46,1.66,1.17,0.00,0.03,0.00
0.51,1.82,1.30,0.00,0.03,0.00
0.49,1.78,1.27,0.00,0.03,0.00
0.34,1.35,1.03,0.00,0.02,0.00
0.01,1.01,1.39,0.00,0.01,0.00
0.44,1.92,1.85,0.00,0.04,0.00
0.52,2.31,1.82,0.00,0.05,0.00
0.42,1.99,1.88,0.00,0.04,0.00
0.09,1.16,1.63,0.00,0.01,0.00
0.28,1.12,0.84,0.00,0.01,0.00
0.47,1.61,1.24,0.00,0.03,0.00
0.41,1.54,1.15,0.00,0.02,0.00
0.13,1.10,1.30,0.00,0.01,0.00
0.21,1.52,1.80,0.00,0.02,0.00
0.70,2.74,2.17,1.00,0.08,0.00
0.76,3.02,2.17,1.00,0.09,0.00
0.28,2.20,2.57,2.00,0.05,0.00
0.33,2.42,2.81,3.00,0.06,0.00
0.97,3.83,2.90,3.00,0.15,0.00
1.29,4.63,3.24,3.00,0.21,0.00
1.16,4.19,2.96,2.00,0.18,0.00
0.99,3.52,2.57,1.00,0.12,0.00
0.96,3.23,2.46,1.00,0.10,0.00
0.56,2.41,2.05,1.00,0.06,0.00
0.13,1.72,2.18,1.00,0.03,0.00
0.21,1.80,2.16,1.00,0.03,0.00
0.53,2.13,1.55,0.00,0.05,0.00
0.30,1.52,1.59,0.00,0.02,0.00
0.10,1.05,1.31,0.00,0.01,0.00
0.37,1.51,1.14,0.00,0.02,0.00
0.62,2.15,1.64,0.00,0.05,0.00
0.38,1.73,1.61,0.00,0.03,0.00
0.01,1.36,1.86,0.00,0.02,0.00
0.43,2.30,2.38,1.00,0.05,0.00
0.55,2.52,2.15,1.00,0.06,0.00
0.31,1.88,2.17,1.00,0.04,0.00
0.08,1.41,1.95,1.00,0.02,0.00
0.52,1.86,1.30,0.00,0.03,0.00
0.51,1.82,1.28,0.00,0.03,0.00
0.46,1.65,1.18,0.00,0.03,0.00
0.63,2.12,1.81,1.00,0.04,0.00
0.66,2.49,1.88,1.00,0.06,0.00
0.22,2.01,2.43,2.00,0.04,0.00
0.29,2.61,3.22,3.00,0.07,0.00
1.03,4.31,3.53,3.00,0.19,0.00
1.13,4.58,3.45,3.00,0.21,0.00
0.64,3.10,3.14,2.00,0.10,0.00
0.03,1.73,2.47,1.00,0.03,0.00
0.54,2.04,1.44,0.00,0.04,0.00
0.65,2.29,1.62,0.00,0.05,0.00
0.65,2.28,1.64,0.00,0.05,0.00
0.50,1.92,1.38,0.00,0.04,0.00
0.32,1.35,1.19,0.00,0.02,0.00
0.23,0.79,0.95,0.00,0.01,0.00
0.14,0.53,0.58,0.00,0.00,0.00
0.23,0.96,0.84,0.00,0.01,0.00
0.40,1.42,1.03,0.00,0.02,0.00
0.40,1.51,1.04,0.00,0.02,0.00
0.34,1.30,0.97,0.00,0.02,0.00
0.13,0.77,0.85,0.00,0.01,0.00
0.08,0.60,0.70,0.00,0.00,0.00
0.16,0.73,0.58,0.00,0.01,0.00
0.14,0.63,0.60,0.00,0.00,0.00
0.05,0.31,0.43,0.00,0.00,0.00
0.07,0.27,0.26,0.00,0.00,0.00
0.13,0.46,0.38,0.00,0.00,0.00
0.20,0.73,0.59,0.00,0.01,0.00
0.28,1.02,0.73,0.00,0.01,0.00
0.31,1.14,0.79,0.00,0.01,0.00
0.32,1.14,0.81,0.00,0.01,0.00
0.21,0.84,0.66,0.00,0.01,0.00
0.04,0.69,0.96,0.00,0.00,0.00
0.21,1.05,1.01,0.00,0.01,0.00
0.30,1.25,0.96,0.00,0.02,0.00
0.26,1.04,0.96,0.00,0.01,0.00
0.09,0.40,0.50,0.00,0.00,0.00
0.03,0.13,0.23,0.00,0.00,0.00
0.04,0.18,0.32,0.00,0.00,0.00
0.10,0.44,0.51,0.00,0.00,0.00
0.24,0.98,0.87,0.00,0.01,0.00
0.41,1.49,1.09,0.00,0.02,0.00
0.42,1.60,1.11,0.00,0.03,0.00
0.11,1.21,1.54,0.00,0.01,0.00
0.32,1.80,2.00,0.00,0.03,0.00
0.61,2.61,2.04,0.00,0.07,0.00
0.68,2.67,2.01,0.00,0.07,0.00
0.45,1.76,1.66,0.00,0.03,0.00
0.11,0.61,0.81,0.00,0.00,0.00
0.15,0.61,0.59,0.00,0.00,0.00
0.26,1.00,0.76,0.00,0.01,0.00
0.44,1.55,1.19,0.00,0.02,0.00
0.28,1.33,1.27,0.00,0.02,0.00
0.03,1.13,1.54,0.00,0.01,0.00
0.33,1.76,1.77,0.00,0.03,0.00
0.68,2.50,1.74,0.00,0.06,0.00
0.59,2.26,1.66,0.00,0.05,0.00
0.32,1.44,1.37,0.00,0.02,0.00
0.02,0.77,1.04,0.00,0.01,0.00
0.27,1.07,0.86,0.00,0.01,0.00
0.37,1.35,0.94,0.00,0.02,0.00
0.39,1.40,1.00,0.00,0.02,0.00
0.37,1.30,0.95,0.00,0.02,0.00
0.34,1.20,0.86,0.00,0.01,0.00
0.32,1.15,0.83,0.00,0.01,0.00
0.05,0.80,1.08,0.00,0.01,0.00
0.34,1.71,1.91,1.00,0.03,0.00
0.72,2.95,2.34,1.00,0.09,0.00
0.80,3.20,2.33,1.00,0.10,0.00
0.57,2.39,2.18,1.00,0.06,0.00
0.00,0.00,0.00,0.00,0.00,0.00
0.71,2.56,1.85,0.00,0.07,0.00
0.55,1.95,1.48,0.00,0.04,0.00
0.41,1.43,1.06,0.00,0.02,0.00
0.34,1.19,0.85,0.00,0.01,0.00
0.28,1.02,0.72,0.00,0.01,0.00
0.23,0.85,0.62,0.00,0.01,0.00
0.21,0.72,0.56,0.00,0.01,0.00
0.19,0.67,0.48,0.00,0.00,0.00
0.21,0.75,0.53,0.00,0.01,0.00
0.02,0.73,1.11,0.00,0.01,0.00
0.01,0.66,1.13,0.00,0.00,0.00
0.06,0.67,1.10,0.00,0.00,0.00
0.29,0.96,1.34,0.00,0.01,0.00
0.13,0.83,0.92,0.00,0.01,0.00
0.09,0.83,1.01,0.00,0.01,0.00
0.11,0.69,1.02,0.00,0.00,0.00
0.04,0.40,0.59,0.00,0.00,0.00
0.14,0.46,0.64,0.00,0.00,0.00
0.10,0.46,0.48,0.00,0.00,0.00
0.16,0.68,0.53,0.00,0.00,0.00
0.18,0.71,0.52,0.00,0.00,0.00
0.19,0.62,0.53,0.00,0.00,0.00
0.11,0.75,1.20,0.00,0.01,0.00
0.44,1.85,1.86,0.00,0.03,0.00
0.84,3.33,2.71,1.00,0.11,0.00
0.90,3.60,2.69,1.00,0.13,0.00
0.81,3.00,2.53,1.00,0.09,0.00
0.62,2.10,2.15,1.00,0.04,0.00
0.18,0.94,0.88,0.00,0.01,0.00
0.02,0.93,1.22,0.00,0.01,0.00
0.05,0.76,1.08,0.00,0.01,0.00
0.12,1.17,1.63,0.00,0.01,0.00
0.00,1.13,1.82,0.00,0.01,0.00
0.07,1.16,1.68,0.00,0.01,0.00
0.01,1.02,1.64,0.00,0.01,0.00
0.21,0.97,0.99,0.00,0.01,0.00
0.18,0.60,0.85,0.00,0.00,0.00
0.21,0.92,0.95,0.00,0.01,0.00
0.12,0.91,1.06,0.00,0.01,0.00
0.03,1.08,1.43,0.00,0.01,0.00
0.28,1.45,1.38,0.00,0.02,0.00
0.57,2.06,1.48,0.00,0.04,0.00
0.33,1.58,1.58,0.00,0.02,0.00
0.04,0.95,1.32,0.00,0.01,0.00
0.16,1.07,1.27,0.00,0.01,0.00
0.38,1.34,1.00,0.00,0.02,0.00
0.27,0.98,0.71,0.00,0.01,0.00
0.17,0.65,0.54,0.00,0.00,0.00
0.23,0.76,0.80,0.00,0.01,0.00
0.18,0.76,0.75,0.00,0.01,0.00
0.07,0.64,0.79,0.00,0.00,0.00
0.05,0.80,1.05,0.00,0.01,0.00
0.40,1.53,1.27,0.00,0.02,0.00
0.49,1.90,1.34,0.00,0.04,0.00
0.36,1.60,1.34,0.00,0.03,0.00
0.23,0.99,1.15,0.00,0.01,0.00
0.03,0.29,0.55,0.00,0.00,0.00
0.18,0.60,0.70,0.00,0.00,0.00
0.18,0.78,0.70,0.00,0.01,0.00
0.16,0.80,0.70,0.00,0.01,0.00
0.14,1.23,1.69,1.00,0.02,0.00
0.10,1.20,1.78,1.00,0.01,0.00
0.18,1.20,1.75,1.00,0.01,0.00
0.26,1.06,1.81,1.00,0.01,0.00
0.13,0.63,1.04,0.00,0.00,0.00
0.07,0.59,0.82,0.00,0.00,0.00
0.23,1.10,1.06,0.00,0.01,0.00
0.13,1.08,1.36,0.00,0.01,0.00
0.03,0.97,1.36,0.00,0.01,0.00
0.16,1.07,1.26,0.00,0.01,0.00
0.27,1.09,1.07,0.00,0.01,0.00
0.05,0.35,0.45,0.00,0.00,0.00
0.01,0.17,0.29,0.00,0.00,0.00
0.07,0.42,0.50,0.00,0.00,0.00
0.13,0.59,0.50,0.00,0.00,0.00
0.17,0.65,0.49,0.00,0.00,0.00
0.00,0.55,0.79,0.00,0.00,0.00
0.09,0.56,0.66,0.00,0.00,0.00
0.02,0.56,0.81,0.00,0.00,0.00
0.17,1.10,1.30,0.00,0.01,0.00
0.57,2.19,1.78,0.00,0.05,0.00
0.72,2.75,1.92,0.00,0.08,0.00
0.69,2.60,1.89,0.00,0.07,0.00
0.44,1.77,1.60,0.00,0.03,0.00
0.08,0.74,0.94,0.00,0.01,0.00
0.11,0.62,0.63,0.00,0.00,0.00
0.25,0.91,0.68,0.00,0.01,0.00
0.19,0.76,0.66,0.00,0.01,0.00
0.07,0.69,0.97,0.00,0.00,0.00
0.19,1.03,1.03,0.00,0.01,0.00
0.24,1.12,0.96,0.00,0.01,0.00
0.22,0.89,0.95,0.00,0.01,0.00
0.01,0.28,0.46,0.00,0.00,0.00
0.12,0.40,0.37,0.00,0.00,0.00
0.14,0.55,0.42,0.00,0.00,0.00
0.19,0.69,0.48,0.00,0.00,0.00
0.18,0.65,0.46,0.00,0.00,0.00
0.06,0.42,0.49,0.00,0.00,0.00
0.02,0.34,0.44,0.00,0.00,0.00
0.06,0.36,0.38,0.00,0.00,0.00
0.06,0.33,0.38,0.00,0.00,0.00
0.04,0.25,0.28,0.00,0.00,0.00
0.10,0.38,0.27,0.00,0.00,0.00
0.17,0.60,0.48,0.00,0.00,0.00
0.24,0.86,0.67,0.00,0.01,0.00
0.25,0.96,0.67,0.00,0.01,0.00
0.22,0.87,0.66,0.00,0.01,0.00
0.13,0.54,0.53,0.00,0.00,0.00
0.06,0.20,0.24,0.00,0.00,0.00
0.04,0.16,0.17,0.00,0.00,0.00
0.02,0.20,0.33,0.00,0.00,0.00
0.06,0.36,0.41,0.00,0.00,0.00
0.21,0.81,0.72,0.00,0.01,0.00
0.26,0.99,0.73,0.00,0.01,0.00
0.21,0.86,0.67,0.00,0.01,0.00
0.33,1.05,1.03,0.00,0.01,0.00
0.41,1.53,1.31,0.00,0.02,0.00
0.31,1.53,1.34,0.00,0.02,0.00
0.42,1.51,1.48,0.00,0.02,0.00
0.32,1.09,1.26,0.00,0.01,0.00
0.13,0.73,0.76,0.00,0.01,0.00
0.02,0.90,1.27,0.00,0.01,0.00
0.03,0.77,1.23,0.00,0.01,0.00
0.01,0.80,1.27,0.00,0.01,0.00
0.03,0.78,1.26,0.00,0.01,0.00
0.09,0.69,0.81,0.00,0.00,0.00
0.09,0.64,0.73,0.00,0.00,0.00
0.23,0.91,0.66,0.00,0.01,0.00
0.24,0.90,0.67,0.00,0.01,0.00
0.08,0.53,0.62,0.00,0.00,0.00
0.05,0.45,0.54,0.00,0.00,0.00
0.14,0.61,0.50,0.00,0.00,0.00
0.14,0.58,0.50,0.00,0.00,0.00
0.02,0.30,0.39,0.00,0.00,0.00
0.15,0.66,0.68,0.00,0.00,0.00
0.18,0.79,0.65,0.00,0.01,0.00
0.16,0.70,0.65,0.00,0.00,0.00
0.10,0.46,0.61,0.00,0.00,0.00
0.05,0.17,0.16,0.00,0.00,0.00
0.06,0.24,0.18,0.00,0.00,0.00
0.04,0.21,0.19,0.00,0.00,0.00
0.05,0.33,0.43,0.00,0.00,0.00
0.14,0.61,0.53,0.00,0.00,0.00
0.17,0.70,0.52,0.00,0.00,0.00
0.13,0.56,0.53,0.00,0.00,0.00
0.04,0.26,0.36,0.00,0.00,0.00
0.00,0.13,0.20,0.00,0.00,0.00
0.07,0.37,0.42,0.00,0.00,0.00
0.16,0.64,0.51,0.00,0.00,0.00
0.20,0.77,0.53,0.00,0.01,0.00
0.17,0.65,0.51,0.00,0.00,0.00
0.05,0.35,0.41,0.00,0.00,0.00
0.06,0.33,0.35,0.00,0.00,0.00
0.12,0.47,0.34,0.00,0.00,0.00
0.14,0.50,0.36,0.00,0.00,0.00
0.08,0.34,0.31,0.00,0.00,0.00
0.01,0.18,0.24,0.00,0.00,0.00
0.04,0.22,0.22,0.00,0.00,0.00
0.13,0.47,0.40,0.00,0.00,0.00
0.10,0.44,0.40,0.00,0.00,0.00
0.07,0.34,0.38,0.00,0.00,0.00
0.03,0.24,0.37,0.00,0.00,0.00
0.08,0.28,0.24,0.00,0.00,0.00
0.12,0.44,0.35,0.00,0.00,0.00
0.13,0.50,0.35,0.00,0.00,0.00
0.14,0.49,0.37,0.00,0.00,0.00
0.08,0.34,0.32,0.00,0.00,0.00
0.04,0.30,0.41,0.00,0.00,0.00
0.14,0.63,0.58,0.00,0.00,0.00
0.24,0.91,0.65,0.00,0.01,0.00
0.21,0.84,0.66,0.00,0.01,0.00
0.12,0.53,0.54,0.00,0.00,0.00
0.01,0.28,0.41,0.00,0.00,0.00
0.12,0.42,0.33,0.00,0.00,0.00
0.17,0.62,0.47,0.00,0.00,0.00
0.22,0.79,0.57,0.00,0.01,0.00
0.18,0.71,0.52,0.00,0.01,0.00
0.13,0.53,0.48,0.00,0.00,0.00
0.05,0.24,0.32,0.00,0.00,0.00
0.04,0.14,0.14,0.00,0.00,0.00
0.08,0.30,0.25,0.00,0.00,0.00
0.14,0.52,0.41,0.00,0.00,0.00
0.21,0.75,0.55,0.00,0.01,0.00
0.19,0.75,0.54,0.00,0.01,0.00
0.14,0.58,0.50,0.00,0.00,0.00
0.04,0.30,0.40,0.00,0.00,0.00
0.04,0.21,0.18,0.00,0.00,0.00
0.07,0.26,0.20,0.00,0.00,0.00
0.01,0.22,0.31,0.00,0.00,0.00
0.07,0.35,0.36,0.00,0.00,0.00
0.13,0.53,0.42,0.00,0.00,0.00
0.16,0.60,0.42,0.00,0.00,0.00
0.14,0.49,0.37,0.00,0.00,0.00
0.08,0.32,0.27,0.00,0.00,0.00
0.03,0.17,0.18,0.00,0.00,0.00
0.00,0.12,0.16,0.00,0.00,0.00
0.02,0.18,0.29,0.00,0.00,0.00
0.08,0.37,0.38,0.00,0.00,0.00
0.10,0.46,0.38,0.00,0.00,0.00
0.14,0.49,0.40,0.00,0.00,0.00
0.10,0.35,0.30,0.00,0.00,0.00
0.02,0.19,0.25,0.00,0.00,0.00
0.01,0.20,0.26,0.00,0.00,0.00
0.02,0.19,0.24,0.00,0.00,0.00
0.01,0.20,0.27,0.00,0.00,0.00
0.06,0.29,0.27,0.00,0.00,0.00
0.12,0.45,0.32,0.00,0.00,0.00
0.11,0.43,0.31,0.00,0.00,0.00
0.13,0.43,0.35,0.00,0.00,0.00
0.12,0.42,0.34,0.00,0.00,0.00
0.09,0.37,0.28,0.00,0.00,0.00
0.10,0.37,0.29,0.00,0.00,0.00
0.11,0.35,0.30,0.00,0.00,0.00
0.08,0.32,0.25,0.00,0.00,0.00
0.08,0.30,0.25,0.00,0.00,0.00
0.06,0.21,0.23,0.00,0.00,0.00
0.01,0.07,0.11,0.00,0.00,0.00
0.00,0.07,0.12,0.00,0.00,0.00
0.00,0.07,0.12,0.00,0.00,0.00
0.01,0.07,0.12,0.00,0.00,0.00
0.00,0.07,0.09,0.00,0.00,0.00
0.02,0.09,0.16,0.00,0.00,0.00
0.01,0.10,0.16,0.00,0.00,0.00
0.00,0.10,0.16,0.00,0.00,0.00
0.01,0.11,0.16,0.00,0.00,0.00
0.02,0.09,0.07,0.00,0.00,0.00
0.01,0.07,0.09,0.00,0.00,0.00
0.04,0.18,0.20,0.00,0.00,0.00
0.06,0.26,0.20,0.00,0.00,0.00
0.06,0.25,0.20,0.00,0.00,0.00
0.03,0.18,0.21,0.00,0.00,0.00
0.00,0.07,0.10,0.00,0.00,0.00
0.00,0.07,0.09,0.00,0.00,0.00
0.02,0.07,0.12,0.00,0.00,0.00
0.01,0.06,0.10,0.00,0.00,0.00
0.04,0.16,0.21,0.00,0.00,0.00
0.07,0.32,0.29,0.00,0.00,0.00
0.11,0.42,0.30,0.00,0.00,0.00
0.10,0.39,0.30,0.00,0.00,0.00
0.07,0.25,0.23,0.00,0.00,0.00
0.05,0.15,0.15,0.00,0.00,0.00
0.01,0.09,0.11,0.00,0.00,0.00
0.04,0.16,0.20,0.00,0.00,0.00
0.11,0.39,0.39,0.00,0.00,0.00
0.10,0.47,0.39,0.00,0.00,0.00
0.14,0.52,0.40,0.00,0.00,0.00
0.08,0.36,0.38,0.00,0.00,0.00
0.04,0.15,0.22,0.00,0.00,0.00
0.01,0.11,0.23,0.00,0.00,0.00
0.03,0.12,0.21,0.00,0.00,0.00
0.01,0.13,0.17,0.00,0.00,0.00
0.00,0.16,0.23,0.00,0.00,0.00
0.06,0.29,0.30,0.00,0.00,0.00
0.11,0.46,0.35,0.00,0.00,0.00
0.11,0.45,0.35,0.00,0.00,0.00
0.07,0.30,0.29,0.00,0.00,0.00
0.03,0.13,0.20,0.00,0.00,0.00
0.03,0.16,0.20,0.00,0.00,0.00
0.07,0.29,0.24,0.00,0.00,0.00
0.08,0.33,0.25,0.00,0.00,0.00
0.11,0.37,0.30,0.00,0.00,0.00
0.14,0.47,0.40,0.00,0.00,0.00
0.12,0.49,0.38,0.00,0.00,0.00
0.14,0.51,0.40,0.00,0.00,0.00
0.13,0.43,0.38,0.00,0.00,0.00
0.06,0.25,0.19,0.00,0.00,0.00
0.06,0.22,0.19,0.00,0.00,0.00
0.07,0.24,0.24,0.00,0.00,0.00
0.06,0.27,0.22,0.00,0.00,0.00
0.09,0.33,0.25,0.00,0.00,0.00
0.08,0.31,0.24,0.00,0.00,0.00
0.06,0.22,0.18,0.00,0.00,0.00
0.05,0.19,0.16,0.00,0.00,0.00
0.03,0.13,0.11,0.00,0.00,0.00
0.00,0.11,0.15,0.00,0.00,0.00
0.01,0.09,0.16,0.00,0.00,0.00
0.02,0.10,0.19,0.00,0.00,0.00
0.04,0.15,0.22,0.00,0.00,0.00
0.03,0.20,0.21,0.00,0.00,0.00
0.03,0.20,0.24,0.00,0.00,0.00
0.03,0.14,0.24,0.00,0.00,0.00
0.02,0.14,0.24,0.00,0.00,0.00
0.05,0.17,0.23,0.00,0.00,0.00
0.03,0.15,0.18,0.00,0.00,0.00
0.06,0.19,0.16,0.00,0.00,0.00
0.02,0.11,0.10,0.00,0.00,0.00
0.03,0.19,0.25,0.00,0.00,0.00
0.00,0.19,0.31,0.00,0.00,0.00
0.00,0.21,0.32,0.00,0.00,0.00
0.02,0.22,0.32,0.00,0.00,0.00
0.05,0.22,0.23,0.00,0.00,0.00
0.01,0.08,0.11,0.00,0.00,0.00
0.01,0.07,0.10,0.00,0.00,0.00
0.02,0.12,0.13,0.00,0.00,0.00
0.02,0.12,0.12,0.00,0.00,0.00
0.02,0.18,0.25,0.00,0.00,0.00
0.06,0.28,0.25,0.00,0.00,0.00
0.05,0.27,0.27,0.00,0.00,0.00
0.09,0.29,0.35,0.00,0.00,0.00
0.05,0.21,0.27,0.00,0.00,0.00
0.03,0.20,0.25,0.00,0.00,0.00
0.03,0.19,0.26,0.00,0.00,0.00
0.04,0.18,0.17,0.00,0.00,0.00
0.05,0.22,0.17,0.00,0.00,0.00
0.09,0.30,0.25,0.00,0.00,0.00
0.10,0.36,0.29,0.00,0.00,0.00
0.09,0.37,0.27,0.00,0.00,0.00
0.09,0.34,0.27,0.00,0.00,0.00
0.06,0.20,0.20,0.00,0.00,0.00
0.04,0.14,0.13,0.00,0.00,0.00
0.04,0.16,0.13,0.00,0.00,0.00
0.05,0.18,0.14,0.00,0.00,0.00
0.11,0.36,0.35,0.00,0.00,0.00
0.08,0.36,0.34,0.00,0.00,0.00
0.02,0.32,0.43,0.00,0.00,0.00
0.01,0.28,0.43,0.00,0.00,0.00
0.06,0.27,0.27,0.00,0.00,0.00
0.07,0.25,0.30,0.00,0.00,0.00
0.06,0.24,0.23,0.00,0.00,0.00
0.03,0.23,0.29,0.00,0.00,0.00
0.01,0.21,0.30,0.00,0.00,0.00
0.07,0.34,0.38,0.00,0.00,0.00
0.10,0.40,0.33,0.00,0.00,0.00
0.05,0.27,0.28,0.00,0.00,0.00
0.08,0.27,0.36,0.00,0.00,0.00
0.01,0.16,0.30,0.00,0.00,0.00
0.02,0.17,0.32,0.00,0.00,0.00
0.06,0.21,0.34,0.00,0.00,0.00
0.01,0.17,0.25,0.00,0.00,0.00
0.00,0.20,0.28,0.00,0.00,0.00
0.03,0.22,0.25,0.00,0.00,0.00
0.05,0.24,0.22,0.00,0.00,0.00
0.04,0.19,0.22,0.00,0.00,0.00
0.01,0.06,0.07,0.00,0.00,0.00
0.05,0.19,0.18,0.00,0.00,0.00
0.07,0.27,0.20,0.00,0.00,0.00
0.06,0.27,0.20,0.00,0.00,0.00
0.01,0.25,0.34,0.00,0.00,0.00
0.06,0.31,0.57,0.00,0.00,0.00
0.05,0.38,0.56,0.00,0.00,0.00
0.08,0.46,0.58,0.00,0.00,0.00
0.13,0.49,0.50,0.00,0.00,0.00
0.01,0.15,0.19,0.00,0.00,0.00
0.03,0.19,0.22,0.00,0.00,0.00
0.14,0.52,0.49,0.00,0.00,0.00
0.08,0.49,0.57,0.00,0.00,0.00
0.06,0.39,0.55,0.00,0.00,0.00
0.03,0.29,0.54,0.00,0.00,0.00
0.12,0.38,0.42,0.00,0.00,0.00
0.07,0.34,0.31,0.00,0.00,0.00
0.04,0.32,0.38,0.00,0.00,0.00
0.04,0.25,0.38,0.00,0.00,0.00
0.02,0.15,0.23,0.00,0.00,0.00
0.02,0.14,0.23,0.00,0.00,0.00
0.09,0.32,0.34,0.00,0.00,0.00
0.11,0.44,0.36,0.00,0.00,0.00
0.08,0.42,0.38,0.00,0.00,0.00
0.07,0.32,0.38,0.00,0.00,0.00
0.00,0.11,0.19,0.00,0.00,0.00
0.02,0.19,0.26,0.00,0.00,0.00
0.10,0.39,0.36,0.00,0.00,0.00
0.14,0.56,0.41,0.00,0.00,0.00
0.19,0.68,0.49,0.00,0.00,0.00
0.07,0.49,0.59,0.00,0.00,0.00
0.06,0.50,0.64,0.00,0.00,0.00
0.07,0.53,0.62,0.00,0.00,0.00
0.07,0.52,0.63,0.00,0.00,0.00
0.08,0.50,0.57,0.00,0.00,0.00
0.16,0.63,0.45,0.00,0.00,0.00
0.16,0.58,0.45,0.00,0.00,0.00
0.08,0.36,0.38,0.00,0.00,0.00
0.05,0.31,0.41,0.00,0.00,0.00
0.04,0.34,0.43,0.00,0.00,0.00
0.07,0.35,0.39,0.00,0.00,0.00
0.05,0.44,0.63,0.00,0.00,0.00
